myFunc generated func Eliott activation: x/(1+fabsf(x))
input -2.07995 -8.99828 PredOutput -0.0705111 -0.123102 
input -0.0893746 -0.000713907 PredOutput 0.0364124 -0.00801828 
input 2.03508 8.42836 PredOutput 0.164305 0.128712 
input -0.214465 -0.00986437 PredOutput 0.0322077 -0.0124996 
input 1.37677 2.60965 PredOutput 0.120613 0.081654 
input -0.685716 -0.322428 PredOutput 0.0124011 -0.0336595 
input 1.60167 4.10884 PredOutput 0.137182 0.0994551 
input -1.02573 -1.07919 PredOutput -0.00736632 -0.0548589 
input 1.47026 3.17819 PredOutput 0.127651 0.0892082 
input -1.18739 -1.67408 PredOutput -0.0178426 -0.0661265 
input -0.414727 -0.0713325 PredOutput 0.024802 -0.0204016 
input 0.337045 0.0382879 PredOutput 0.0520195 0.0085824 
input 0.840034 0.592776 PredOutput 0.0801957 0.0384738 
input -0.399446 -0.0637345 PredOutput 0.0254116 -0.0197507 
input 0.102394 0.00107354 PredOutput 0.0429224 -0.00108752 
input -1.67309 -4.68339 PredOutput -0.0489361 -0.0996975 
input -0.525052 -0.144746 PredOutput 0.0201303 -0.0253924 
input 1.61008 4.17388 PredOutput 0.137775 0.100092 
input -2.10245 -9.29345 PredOutput -0.0715429 -0.124224 
input 2.12537 9.60073 PredOutput 0.169015 0.133807 
input -0.595344 -0.21101 PredOutput 0.0168877 -0.0288591 
input -1.70047 -4.91704 PredOutput -0.0505522 -0.101448 
input -0.977274 -0.933359 PredOutput -0.00432066 -0.0515874 
input -1.96445 -7.58096 PredOutput -0.0649435 -0.117054 
input 1.79216 5.75615 PredOutput 0.149998 0.113261 
input 1.6191 4.24445 PredOutput 0.138408 0.100774 
input 0.999953 0.999859 PredOutput 0.0917124 0.0507407 
input 0.371454 0.0512526 PredOutput 0.0535207 0.0101764 
input -1.9202 -7.08008 PredOutput -0.0626903 -0.114608 
input -1.92173 -7.09705 PredOutput -0.0627694 -0.114694 
input -1.53549 -3.62028 PredOutput -0.040513 -0.0905845 
input -0.64143 -0.263905 PredOutput 0.0146445 -0.0312587 
input -1.52892 -3.57401 PredOutput -0.0400997 -0.0901376 
input 0.0371104 5.11077e-05 PredOutput 0.0406521 -0.00350352 
input 1.6422 4.42873 PredOutput 0.140017 0.102506 
input -1.93688 -7.26622 PredOutput -0.0635474 -0.115538 
input -0.385853 -0.0574466 PredOutput 0.0259468 -0.0191794 
input 1.29696 2.18161 PredOutput 0.114493 0.0750927 
input -0.114181 -0.00148862 PredOutput 0.0355889 -0.00889567 
input -0.949009 -0.854696 PredOutput -0.00257204 -0.0497099 
input -0.194916 -0.00740526 PredOutput 0.0328772 -0.0117858 
input -0.466627 -0.101604 PredOutput 0.0226654 -0.0226836 
input 0.772901 0.461713 PredOutput 0.0756644 0.0336574 
input 2.1637 10.1296 PredOutput 0.170917 0.135866 
input 1.10633 1.35412 PredOutput 0.0997678 0.0593392 
input -0.0968182 -0.00090755 PredOutput 0.0361655 -0.00828135 
input -0.91884 -0.775747 PredOutput -0.000730974 -0.0477339 
input 0.315214 0.0313195 PredOutput 0.0510931 0.00759843 
input -1.38458 -2.65432 PredOutput -0.030823 -0.0801179 
input -1.52067 -3.51645 PredOutput -0.0395792 -0.089575 
input -0.167684 -0.00471497 PredOutput 0.0337999 -0.0108022 
input -0.120969 -0.0017702 PredOutput 0.0353632 -0.00913622 
input -0.880989 -0.683773 PredOutput 0.00153846 -0.0452991 
input -1.22502 -1.83835 PredOutput -0.0203213 -0.0687957 
input -0.917509 -0.772379 PredOutput -0.000650349 -0.0476474 
input -0.366298 -0.0491478 PredOutput 0.0267052 -0.0183697 
input -0.152287 -0.00353172 PredOutput 0.0343174 -0.0102506 
input -1.47552 -3.21245 PredOutput -0.036708 -0.0864723 
input -1.76455 -5.49415 PredOutput -0.0542495 -0.105453 
input -0.739565 -0.40451 PredOutput 0.00955917 -0.0367023 
input 1.8777 6.62027 PredOutput 0.155306 0.118989 
input -2.04826 -8.59315 PredOutput -0.0690284 -0.121491 
input -2.15885 -10.0616 PredOutput -0.0740544 -0.126954 
input -2.18301 -10.4032 PredOutput -0.0750976 -0.128089 
input 0.116381 0.00157634 PredOutput 0.0434189 -0.000559216 
input -0.218482 -0.0104292 PredOutput 0.0320693 -0.0126472 
input 1.47552 3.21245 PredOutput 0.128042 0.0896279 
input -1.78746 -5.71096 PredOutput -0.0555411 -0.106853 
input -2.11047 -9.40023 PredOutput -0.0719066 -0.124619 
input -1.80769 -5.90708 PredOutput -0.0566677 -0.108075 
input 0.371869 0.0514243 PredOutput 0.0535391 0.010196 
input 2.03329 8.40621 PredOutput 0.164208 0.128607 
input 0.509957 0.132617 PredOutput 0.0601495 0.0172098 
input -1.22524 -1.83935 PredOutput -0.020336 -0.0688115 
input 1.1914 1.69113 PredOutput 0.106328 0.0663519 
input -2.13378 -9.71508 PredOutput -0.072951 -0.125755 
input -0.297599 -0.026357 PredOutput 0.0292718 -0.0156309 
input -0.818907 -0.549166 PredOutput 0.00515355 -0.0414227 
input -1.18248 -1.65343 PredOutput -0.0175203 -0.0657795 
input -0.572912 -0.188046 PredOutput 0.0179458 -0.0277276 
input 1.68914 4.81947 PredOutput 0.143229 0.105965 
input -1.16401 -1.57712 PredOutput -0.016307 -0.0644735 
input 1.74667 5.32887 PredOutput 0.147059 0.110092 
input -1.45981 -3.11091 PredOutput -0.0357 -0.0853835 
input -1.00847 -1.02562 PredOutput -0.00627501 -0.0536865 
input -0.0168176 -4.75653e-06 PredOutput 0.0388265 -0.00544706 
input -1.05115 -1.16144 PredOutput -0.00898588 -0.0565994 
input -2.06376 -8.78978 PredOutput -0.069758 -0.122284 
input 2.06984 8.86764 PredOutput 0.166157 0.130715 
input -1.41491 -2.8326 PredOutput -0.0327985 -0.0822502 
input 2.14244 9.83387 PredOutput 0.169869 0.134732 
input -0.780429 -0.475335 PredOutput 0.00732162 -0.0390992 
input -1.23176 -1.86888 PredOutput -0.0207662 -0.0692749 
input 0.829586 0.570932 PredOutput 0.0794772 0.0377096 
input 1.02061 1.06312 PredOutput 0.0932579 0.0523893 
input 1.65769 4.55524 PredOutput 0.141085 0.103656 
input 0.322347 0.0334943 PredOutput 0.0513937 0.0079177 
input 0.690097 0.328648 PredOutput 0.0703739 0.0280426 
input -1.22652 -1.8451 PredOutput -0.0204202 -0.0689022 
input -0.937968 -0.82521 PredOutput -0.00189511 -0.0489833 
input 1.94805 7.39268 PredOutput 0.159453 0.123468 
input 1.20341 1.74279 PredOutput 0.107257 0.0673462 
input 1.06141 1.19576 PredOutput 0.0963388 0.0556772 
input -0.168009 -0.00474236 PredOutput 0.033789 -0.0108138 
input -1.51007 -3.44346 PredOutput -0.0389089 -0.0888505 
input 0.426615 0.077644 PredOutput 0.0560416 0.0128522 
input 1.30828 2.23926 PredOutput 0.115366 0.0760281 
input -1.36267 -2.53029 PredOutput -0.0293896 -0.0785712 
input -1.80515 -5.88218 PredOutput -0.0565267 -0.107922 
input 0.998361 0.995092 PredOutput 0.0915937 0.0506142 
input -0.125054 -0.00195567 PredOutput 0.0352272 -0.00928112 
input -1.28625 -2.12803 PredOutput -0.0243621 -0.0731496 
input -1.44924 -3.04381 PredOutput -0.0350196 -0.0846486 
input -1.06734 -1.21592 PredOutput -0.0100235 -0.0577147 
input 0.599641 0.215612 PredOutput 0.0650062 0.0223562 
input 0.343228 0.040434 PredOutput 0.0522855 0.00886485 
input 0.346605 0.0416395 PredOutput 0.0524315 0.00901986 
input 1.75862 5.43898 PredOutput 0.147838 0.110932 
input 0.315516 0.0314098 PredOutput 0.0511058 0.00761192 
input 0.287125 0.0236707 PredOutput 0.0499285 0.00636131 
